uniprot_id,drug_id,interaction
O96017,CHEMBL1994864,1
P00533,CHEMBL1994864,0
P04626,CHEMBL1994864,0
P04629,CHEMBL1994864,0
P05129,CHEMBL1994864,0
P06213,CHEMBL1994864,0
P06239,CHEMBL1994864,0
P06493,CHEMBL1994864,0
P07332,CHEMBL1994864,0
P07333,CHEMBL1994864,0
P07948,CHEMBL1994864,0
P07949,CHEMBL1994864,0
P08069,CHEMBL1994864,0
P08581,CHEMBL1994864,0
P08922,CHEMBL1994864,0
P11309,CHEMBL1994864,0
P11362,CHEMBL1994864,0
P12931,CHEMBL1994864,0
P15735,CHEMBL1994864,0
P16591,CHEMBL1994864,0
P17612,CHEMBL1994864,1
P22607,CHEMBL1994864,0
P23443,CHEMBL1994864,1
P24941,CHEMBL1994864,0
P27448,CHEMBL1994864,0
P28482,CHEMBL1994864,0
P29317,CHEMBL1994864,0
P29597,CHEMBL1994864,0
P30530,CHEMBL1994864,0
P31749,CHEMBL1994864,0
P31751,CHEMBL1994864,0
P35916,CHEMBL1994864,0
P35968,CHEMBL1994864,0
P36888,CHEMBL1994864,0
P41743,CHEMBL1994864,0
P42679,CHEMBL1994864,0
P42685,CHEMBL1994864,0
P43405,CHEMBL1994864,0
P45983,CHEMBL1994864,0
P45984,CHEMBL1994864,0
P48729,CHEMBL1994864,0
P48730,CHEMBL1994864,0
P49137,CHEMBL1994864,0
P49760,CHEMBL1994864,0
P49840,CHEMBL1994864,1
P49841,CHEMBL1994864,1
P51451,CHEMBL1994864,0
P51617,CHEMBL1994864,0
P51812,CHEMBL1994864,0
P51955,CHEMBL1994864,0
P51957,CHEMBL1994864,0
P52333,CHEMBL1994864,0
P53350,CHEMBL1994864,0
P53667,CHEMBL1994864,0
P53778,CHEMBL1994864,0
P68400,CHEMBL1994864,0
P78368,CHEMBL1994864,0
Q00535,CHEMBL1994864,0
Q05397,CHEMBL1994864,0
Q05513,CHEMBL1994864,0
Q05655,CHEMBL1994864,0
Q06418,CHEMBL1994864,0
Q08881,CHEMBL1994864,0
Q12851,CHEMBL1994864,0
Q13131,CHEMBL1994864,0
Q13153,CHEMBL1994864,0
Q13188,CHEMBL1994864,0
Q13237,CHEMBL1994864,0
Q13464,CHEMBL1994864,1
Q13554,CHEMBL1994864,0
Q13555,CHEMBL1994864,0
Q13557,CHEMBL1994864,0
Q13627,CHEMBL1994864,0
Q13882,CHEMBL1994864,0
Q13976,CHEMBL1994864,1
Q14012,CHEMBL1994864,0
Q14289,CHEMBL1994864,0
Q14680,CHEMBL1994864,0
Q15303,CHEMBL1994864,0
Q16288,CHEMBL1994864,0
Q16513,CHEMBL1994864,1
Q16620,CHEMBL1994864,0
Q16644,CHEMBL1994864,0
Q5VT25,CHEMBL1994864,1
Q7KZI7,CHEMBL1994864,0
Q7L7X3,CHEMBL1994864,0
Q86V86,CHEMBL1994864,0
Q8IW41,CHEMBL1994864,0
Q8N4C8,CHEMBL1994864,0
Q8NE63,CHEMBL1994864,1
Q8TDC3,CHEMBL1994864,0
Q96GD4,CHEMBL1994864,0
Q96KB5,CHEMBL1994864,0
Q96PF2,CHEMBL1994864,0
Q96SB4,CHEMBL1994864,0
Q9BWU1,CHEMBL1994864,0
Q9BXA7,CHEMBL1994864,0
Q9BZL6,CHEMBL1994864,0
Q9H2G2,CHEMBL1994864,0
Q9H2X6,CHEMBL1994864,0
Q9H3Y6,CHEMBL1994864,0
Q9H4B4,CHEMBL1994864,0
Q9HAZ1,CHEMBL1994864,1
Q9HBH9,CHEMBL1994864,0
Q9HBY8,CHEMBL1994864,0
Q9HCP0,CHEMBL1994864,1
Q9NR20,CHEMBL1994864,0
Q9NWZ3,CHEMBL1994864,0
Q9NYL2,CHEMBL1994864,0
Q9P1W9,CHEMBL1994864,0
Q9UEE5,CHEMBL1994864,0
Q9UM73,CHEMBL1994864,0
Q9Y243,CHEMBL1994864,0
Q9Y4K4,CHEMBL1994864,0
Q9Y6M4,CHEMBL1994864,1
O00418,CHEMBL1995172,0
O14757,CHEMBL1995172,0
O14965,CHEMBL1995172,0
O15075,CHEMBL1995172,0
O15264,CHEMBL1995172,0
O15530,CHEMBL1995172,0
O43293,CHEMBL1995172,0
O43781,CHEMBL1995172,0
O60674,CHEMBL1995172,0
O75116,CHEMBL1995172,0
O94806,CHEMBL1995172,0
O95819,CHEMBL1995172,0
O96013,CHEMBL1995172,0
O96017,CHEMBL1995172,0
P00533,CHEMBL1995172,0
P04626,CHEMBL1995172,0
P04629,CHEMBL1995172,0
P05129,CHEMBL1995172,0
P06213,CHEMBL1995172,0
P06239,CHEMBL1995172,0
P06241,CHEMBL1995172,0
P06493,CHEMBL1995172,0
P07333,CHEMBL1995172,0
P07949,CHEMBL1995172,0
P08069,CHEMBL1995172,0
P08581,CHEMBL1995172,0
P08922,CHEMBL1995172,1
P09619,CHEMBL1995172,0
P10721,CHEMBL1995172,0
P11309,CHEMBL1995172,0
P11362,CHEMBL1995172,0
P15735,CHEMBL1995172,0
P16234,CHEMBL1995172,0
P17612,CHEMBL1995172,0
P22607,CHEMBL1995172,0
P23443,CHEMBL1995172,0
P24941,CHEMBL1995172,0
P27448,CHEMBL1995172,0
P28482,CHEMBL1995172,0
P29317,CHEMBL1995172,0
P29376,CHEMBL1995172,0
P29597,CHEMBL1995172,0
P31749,CHEMBL1995172,0
P31751,CHEMBL1995172,0
P34947,CHEMBL1995172,0
P35916,CHEMBL1995172,0
P35968,CHEMBL1995172,0
P36507,CHEMBL1995172,0
P41743,CHEMBL1995172,0
P45983,CHEMBL1995172,0
P45984,CHEMBL1995172,0
P48729,CHEMBL1995172,0
P48730,CHEMBL1995172,0
P49137,CHEMBL1995172,0
P49336,CHEMBL1995172,0
P49760,CHEMBL1995172,0
P49840,CHEMBL1995172,0
P49841,CHEMBL1995172,0
P50613,CHEMBL1995172,0
P50750,CHEMBL1995172,0
P51617,CHEMBL1995172,0
P51812,CHEMBL1995172,0
P51817,CHEMBL1995172,0
P51955,CHEMBL1995172,0
P51957,CHEMBL1995172,0
P52333,CHEMBL1995172,0
P53350,CHEMBL1995172,0
P53667,CHEMBL1995172,0
P53778,CHEMBL1995172,0
P68400,CHEMBL1995172,0
P78368,CHEMBL1995172,0
Q00535,CHEMBL1995172,0
Q02750,CHEMBL1995172,0
Q04759,CHEMBL1995172,0
Q04771,CHEMBL1995172,0
Q04912,CHEMBL1995172,0
Q05397,CHEMBL1995172,0
Q05513,CHEMBL1995172,0
Q05655,CHEMBL1995172,0
Q06187,CHEMBL1995172,0
Q07912,CHEMBL1995172,0
Q08881,CHEMBL1995172,0
Q12851,CHEMBL1995172,0
Q13153,CHEMBL1995172,0
Q13188,CHEMBL1995172,0
Q13464,CHEMBL1995172,0
Q13554,CHEMBL1995172,0
Q13555,CHEMBL1995172,0
Q13557,CHEMBL1995172,0
Q13627,CHEMBL1995172,0
Q13882,CHEMBL1995172,0
Q14012,CHEMBL1995172,0
Q14164,CHEMBL1995172,0
Q15303,CHEMBL1995172,0
Q16288,CHEMBL1995172,0
Q16513,CHEMBL1995172,0
Q16539,CHEMBL1995172,0
Q16620,CHEMBL1995172,0
Q16644,CHEMBL1995172,0
Q5S007,CHEMBL1995172,0
Q5VT25,CHEMBL1995172,0
Q7KZI7,CHEMBL1995172,0
Q7L7X3,CHEMBL1995172,0
Q86V86,CHEMBL1995172,0
Q8IU85,CHEMBL1995172,0
Q8N4C8,CHEMBL1995172,0
Q8NE63,CHEMBL1995172,0
Q8TDC3,CHEMBL1995172,0
Q96GD4,CHEMBL1995172,1
Q96KB5,CHEMBL1995172,0
Q96SB4,CHEMBL1995172,0
Q9BWU1,CHEMBL1995172,0
Q9BZL6,CHEMBL1995172,0
Q9H2G2,CHEMBL1995172,0
Q9H2X6,CHEMBL1995172,0
Q9H4B4,CHEMBL1995172,0
Q9HAZ1,CHEMBL1995172,0
Q9HBH9,CHEMBL1995172,0
Q9HBY8,CHEMBL1995172,0
Q9HCP0,CHEMBL1995172,0
Q9NR20,CHEMBL1995172,0
Q9NWZ3,CHEMBL1995172,0
Q9NYL2,CHEMBL1995172,0
Q9P1W9,CHEMBL1995172,0
Q9UEE5,CHEMBL1995172,0
Q9UHD2,CHEMBL1995172,0
Q9UM73,CHEMBL1995172,0
Q9UQM7,CHEMBL1995172,0
Q9Y243,CHEMBL1995172,0
Q9Y463,CHEMBL1995172,0
Q9Y4K4,CHEMBL1995172,0
Q9Y6M4,CHEMBL1995172,0
O00418,CHEMBL1995736,0
O00444,CHEMBL1995736,0
O14757,CHEMBL1995736,0
O15075,CHEMBL1995736,0
O15264,CHEMBL1995736,0
O15530,CHEMBL1995736,0
O43781,CHEMBL1995736,0
O75116,CHEMBL1995736,0
O94806,CHEMBL1995736,0
O95819,CHEMBL1995736,0
O96013,CHEMBL1995736,0
P05129,CHEMBL1995736,0
P06213,CHEMBL1995736,0
P06493,CHEMBL1995736,0
P11309,CHEMBL1995736,0
P11362,CHEMBL1995736,0
P15735,CHEMBL1995736,0
P17612,CHEMBL1995736,0
P23443,CHEMBL1995736,0
P24941,CHEMBL1995736,0
P27448,CHEMBL1995736,0
P28482,CHEMBL1995736,0
P31749,CHEMBL1995736,0
P31751,CHEMBL1995736,0
P35916,CHEMBL1995736,0
P35968,CHEMBL1995736,0
P41743,CHEMBL1995736,0
P45984,CHEMBL1995736,0
P48729,CHEMBL1995736,0
P48730,CHEMBL1995736,0
P49137,CHEMBL1995736,0
P49760,CHEMBL1995736,0
P49840,CHEMBL1995736,0
P49841,CHEMBL1995736,0
P51617,CHEMBL1995736,0
P51812,CHEMBL1995736,0
P51955,CHEMBL1995736,0
P51957,CHEMBL1995736,0
P53350,CHEMBL1995736,0
P53667,CHEMBL1995736,0
P53778,CHEMBL1995736,0
P68400,CHEMBL1995736,0
P78368,CHEMBL1995736,0
Q00535,CHEMBL1995736,0
Q05513,CHEMBL1995736,0
Q05655,CHEMBL1995736,0
Q12851,CHEMBL1995736,0
Q13153,CHEMBL1995736,0
Q13188,CHEMBL1995736,0
Q13464,CHEMBL1995736,0
Q13554,CHEMBL1995736,0
Q13555,CHEMBL1995736,0
Q13557,CHEMBL1995736,0
Q13627,CHEMBL1995736,0
Q14012,CHEMBL1995736,0
Q15303,CHEMBL1995736,0
Q16513,CHEMBL1995736,0
Q16620,CHEMBL1995736,0
Q16644,CHEMBL1995736,0
Q5VT25,CHEMBL1995736,0
Q7KZI7,CHEMBL1995736,0
Q7L7X3,CHEMBL1995736,0
Q86V86,CHEMBL1995736,1
Q8N4C8,CHEMBL1995736,0
Q8NE63,CHEMBL1995736,0
Q8TDC3,CHEMBL1995736,0
Q96GD4,CHEMBL1995736,0
Q96KB5,CHEMBL1995736,0
Q96SB4,CHEMBL1995736,0
Q9BZL6,CHEMBL1995736,0
Q9H2G2,CHEMBL1995736,0
Q9H4B4,CHEMBL1995736,0
Q9HAZ1,CHEMBL1995736,0
Q9HBH9,CHEMBL1995736,0
Q9HBY8,CHEMBL1995736,0
Q9HCP0,CHEMBL1995736,0
Q9NR20,CHEMBL1995736,0
Q9NYL2,CHEMBL1995736,0
Q9UEE5,CHEMBL1995736,1
Q9Y243,CHEMBL1995736,0
Q9Y4K4,CHEMBL1995736,0
Q9Y6M4,CHEMBL1995736,0
O00418,CHEMBL1996923,0
O00444,CHEMBL1996923,0
O14757,CHEMBL1996923,0
O14965,CHEMBL1996923,0
O15075,CHEMBL1996923,0
O15111,CHEMBL1996923,0
O15264,CHEMBL1996923,0
O15530,CHEMBL1996923,0
O43781,CHEMBL1996923,0
O75116,CHEMBL1996923,0
O94806,CHEMBL1996923,0
O95819,CHEMBL1996923,0
O96013,CHEMBL1996923,0
O96017,CHEMBL1996923,0
P05129,CHEMBL1996923,0
P06213,CHEMBL1996923,0
P06493,CHEMBL1996923,1
P11309,CHEMBL1996923,0
P11362,CHEMBL1996923,0
P12931,CHEMBL1996923,0
P15735,CHEMBL1996923,0
P17612,CHEMBL1996923,0
P23443,CHEMBL1996923,0
P24941,CHEMBL1996923,0
P27448,CHEMBL1996923,0
P28482,CHEMBL1996923,0
P31749,CHEMBL1996923,0
P31751,CHEMBL1996923,0
P35916,CHEMBL1996923,0
P35968,CHEMBL1996923,0
P45984,CHEMBL1996923,0
P48729,CHEMBL1996923,0
P48730,CHEMBL1996923,0
P49137,CHEMBL1996923,0
P49760,CHEMBL1996923,0
P49840,CHEMBL1996923,0
P49841,CHEMBL1996923,0
P51617,CHEMBL1996923,0
P51812,CHEMBL1996923,0
P51955,CHEMBL1996923,0
P51957,CHEMBL1996923,0
P53350,CHEMBL1996923,0
P53667,CHEMBL1996923,0
P53778,CHEMBL1996923,0
P68400,CHEMBL1996923,0
P78368,CHEMBL1996923,0
Q00535,CHEMBL1996923,0
Q05513,CHEMBL1996923,0
Q05655,CHEMBL1996923,0
Q12851,CHEMBL1996923,0
Q13131,CHEMBL1996923,0
Q13153,CHEMBL1996923,0
Q13188,CHEMBL1996923,0
Q13464,CHEMBL1996923,0
Q13554,CHEMBL1996923,0
Q13555,CHEMBL1996923,0
Q13557,CHEMBL1996923,0
Q13627,CHEMBL1996923,0
Q14012,CHEMBL1996923,0
Q15303,CHEMBL1996923,0
Q16513,CHEMBL1996923,0
Q16620,CHEMBL1996923,0
Q16644,CHEMBL1996923,0
Q5VT25,CHEMBL1996923,0
Q7KZI7,CHEMBL1996923,0
Q7L7X3,CHEMBL1996923,0
Q86V86,CHEMBL1996923,0
Q8N4C8,CHEMBL1996923,0
Q8NE63,CHEMBL1996923,0
Q8TDC3,CHEMBL1996923,0
Q96GD4,CHEMBL1996923,0
Q96KB5,CHEMBL1996923,0
Q96SB4,CHEMBL1996923,0
Q9BZL6,CHEMBL1996923,0
Q9H2G2,CHEMBL1996923,0
Q9H4B4,CHEMBL1996923,0
Q9HAZ1,CHEMBL1996923,0
Q9HBH9,CHEMBL1996923,0
Q9HBY8,CHEMBL1996923,0
Q9HCP0,CHEMBL1996923,0
Q9NR20,CHEMBL1996923,0
Q9NWZ3,CHEMBL1996923,0
Q9NYL2,CHEMBL1996923,0
Q9UEE5,CHEMBL1996923,0
Q9Y243,CHEMBL1996923,0
Q9Y4K4,CHEMBL1996923,0
Q9Y6M4,CHEMBL1996923,0
O00418,CHEMBL1997025,0
O00444,CHEMBL1997025,0
O14757,CHEMBL1997025,0
O14920,CHEMBL1997025,0
O14965,CHEMBL1997025,0
O15075,CHEMBL1997025,0
O15111,CHEMBL1997025,0
O15264,CHEMBL1997025,0
O15530,CHEMBL1997025,0
O43781,CHEMBL1997025,0
O75116,CHEMBL1997025,0
O94806,CHEMBL1997025,0
O95819,CHEMBL1997025,1
O96013,CHEMBL1997025,0
O96017,CHEMBL1997025,0
P04629,CHEMBL1997025,0
P05129,CHEMBL1997025,0
P06213,CHEMBL1997025,0
P06239,CHEMBL1997025,0
P06493,CHEMBL1997025,0
P07333,CHEMBL1997025,1
P08581,CHEMBL1997025,0
P11309,CHEMBL1997025,0
P11362,CHEMBL1997025,0
P15735,CHEMBL1997025,0
P17612,CHEMBL1997025,0
P23443,CHEMBL1997025,0
P24941,CHEMBL1997025,0
P27448,CHEMBL1997025,0
P28482,CHEMBL1997025,0
P29317,CHEMBL1997025,0
P30530,CHEMBL1997025,0
P31749,CHEMBL1997025,0
P31751,CHEMBL1997025,0
P35916,CHEMBL1997025,0
P35968,CHEMBL1997025,0
P36888,CHEMBL1997025,0
P45983,CHEMBL1997025,0
P45984,CHEMBL1997025,0
P48729,CHEMBL1997025,0
P48730,CHEMBL1997025,0
P49137,CHEMBL1997025,0
P49760,CHEMBL1997025,0
P49840,CHEMBL1997025,0
P49841,CHEMBL1997025,0
P51617,CHEMBL1997025,0
P51812,CHEMBL1997025,0
P51955,CHEMBL1997025,0
P51957,CHEMBL1997025,0
P53350,CHEMBL1997025,0
P53667,CHEMBL1997025,0
P53778,CHEMBL1997025,0
P68400,CHEMBL1997025,0
P78368,CHEMBL1997025,0
Q00535,CHEMBL1997025,0
Q05513,CHEMBL1997025,0
Q05655,CHEMBL1997025,0
Q12851,CHEMBL1997025,0
Q13131,CHEMBL1997025,0
Q13153,CHEMBL1997025,0
Q13188,CHEMBL1997025,0
Q13464,CHEMBL1997025,0
Q13554,CHEMBL1997025,0
Q13555,CHEMBL1997025,0
Q13557,CHEMBL1997025,0
Q13627,CHEMBL1997025,1
Q14012,CHEMBL1997025,0
Q14680,CHEMBL1997025,1
Q15303,CHEMBL1997025,0
Q16513,CHEMBL1997025,0
Q16620,CHEMBL1997025,0
Q16644,CHEMBL1997025,0
Q5VT25,CHEMBL1997025,0
Q7KZI7,CHEMBL1997025,0
Q7L7X3,CHEMBL1997025,0
Q8N4C8,CHEMBL1997025,1
Q8NE63,CHEMBL1997025,0
Q8TDC3,CHEMBL1997025,0
Q96GD4,CHEMBL1997025,1
Q96KB5,CHEMBL1997025,0
Q96SB4,CHEMBL1997025,0
Q9BZL6,CHEMBL1997025,0
Q9H2G2,CHEMBL1997025,0
Q9H2X6,CHEMBL1997025,0
Q9H4B4,CHEMBL1997025,0
Q9HAZ1,CHEMBL1997025,0
Q9HBH9,CHEMBL1997025,0
Q9HBY8,CHEMBL1997025,0
Q9HCP0,CHEMBL1997025,0
Q9NWZ3,CHEMBL1997025,0
Q9NYL2,CHEMBL1997025,0
Q9UM73,CHEMBL1997025,0
Q9Y243,CHEMBL1997025,0
Q9Y4K4,CHEMBL1997025,1
O00418,CHEMBL1997349,0
O00444,CHEMBL1997349,0
O14757,CHEMBL1997349,0
O15075,CHEMBL1997349,0
O15264,CHEMBL1997349,0
O15530,CHEMBL1997349,0
O43781,CHEMBL1997349,0
O75116,CHEMBL1997349,0
O75582,CHEMBL1997349,0
O94806,CHEMBL1997349,0
O95819,CHEMBL1997349,0
O96013,CHEMBL1997349,0
O96017,CHEMBL1997349,1
P04629,CHEMBL1997349,1
P05129,CHEMBL1997349,0
P06213,CHEMBL1997349,0
P06493,CHEMBL1997349,0
P08581,CHEMBL1997349,0
P11309,CHEMBL1997349,1
P11362,CHEMBL1997349,0
P15735,CHEMBL1997349,0
P17612,CHEMBL1997349,0
P23443,CHEMBL1997349,0
P24941,CHEMBL1997349,0
P27448,CHEMBL1997349,0
P28482,CHEMBL1997349,0
P29317,CHEMBL1997349,0
P31749,CHEMBL1997349,0
P31751,CHEMBL1997349,0
P35916,CHEMBL1997349,0
P35968,CHEMBL1997349,0
P36888,CHEMBL1997349,0
P41743,CHEMBL1997349,0
P45983,CHEMBL1997349,0
P45984,CHEMBL1997349,0
P48729,CHEMBL1997349,0
P48730,CHEMBL1997349,0
P49137,CHEMBL1997349,0
P49760,CHEMBL1997349,0
P49840,CHEMBL1997349,0
P49841,CHEMBL1997349,1
P51617,CHEMBL1997349,0
P51812,CHEMBL1997349,0
P51817,CHEMBL1997349,1
P51955,CHEMBL1997349,0
P51957,CHEMBL1997349,0
P53350,CHEMBL1997349,0
P53667,CHEMBL1997349,0
P53778,CHEMBL1997349,0
P68400,CHEMBL1997349,0
P78368,CHEMBL1997349,0
Q00535,CHEMBL1997349,0
Q05513,CHEMBL1997349,0
Q05655,CHEMBL1997349,0
Q12851,CHEMBL1997349,0
Q13131,CHEMBL1997349,1
Q13153,CHEMBL1997349,0
Q13188,CHEMBL1997349,0
Q13464,CHEMBL1997349,0
Q13554,CHEMBL1997349,0
Q13555,CHEMBL1997349,0
Q13557,CHEMBL1997349,0
Q13627,CHEMBL1997349,1
Q14012,CHEMBL1997349,0
Q14680,CHEMBL1997349,1
Q15303,CHEMBL1997349,0
Q16513,CHEMBL1997349,0
Q16620,CHEMBL1997349,0
Q16644,CHEMBL1997349,0
Q5VT25,CHEMBL1997349,0
Q7KZI7,CHEMBL1997349,0
Q7L7X3,CHEMBL1997349,0
Q86V86,CHEMBL1997349,0
Q8IW41,CHEMBL1997349,1
Q8N4C8,CHEMBL1997349,0
Q8NE63,CHEMBL1997349,0
Q8TDC3,CHEMBL1997349,0
Q96GD4,CHEMBL1997349,1
Q96KB5,CHEMBL1997349,0
Q96PF2,CHEMBL1997349,1
Q96SB4,CHEMBL1997349,1
Q9BXA7,CHEMBL1997349,0
Q9BZL6,CHEMBL1997349,0
Q9H2G2,CHEMBL1997349,0
Q9H2X6,CHEMBL1997349,0
Q9H4B4,CHEMBL1997349,1
Q9HAZ1,CHEMBL1997349,0
Q9HBH9,CHEMBL1997349,0
Q9HBY8,CHEMBL1997349,0
Q9HCP0,CHEMBL1997349,0
Q9NR20,CHEMBL1997349,1
Q9NWZ3,CHEMBL1997349,0
Q9NYL2,CHEMBL1997349,0
Q9P1W9,CHEMBL1997349,1
Q9UBE8,CHEMBL1997349,1
Q9UEE5,CHEMBL1997349,0
Q9Y243,CHEMBL1997349,0
Q9Y4K4,CHEMBL1997349,0
Q9Y6M4,CHEMBL1997349,0
O00418,CHEMBL1997872,0
O00444,CHEMBL1997872,0
O14757,CHEMBL1997872,0
O15075,CHEMBL1997872,0
O15264,CHEMBL1997872,0
O15530,CHEMBL1997872,0
O43781,CHEMBL1997872,0
O60674,CHEMBL1997872,1
O75116,CHEMBL1997872,0
O75582,CHEMBL1997872,0
O94806,CHEMBL1997872,0
O95819,CHEMBL1997872,1
O96013,CHEMBL1997872,0
P00533,CHEMBL1997872,0
P04629,CHEMBL1997872,0
P05129,CHEMBL1997872,0
P06213,CHEMBL1997872,0
P06239,CHEMBL1997872,0
P06493,CHEMBL1997872,0
P07332,CHEMBL1997872,0
P07333,CHEMBL1997872,0
P08069,CHEMBL1997872,0
P08581,CHEMBL1997872,0
P08922,CHEMBL1997872,0
P11309,CHEMBL1997872,0
P11362,CHEMBL1997872,0
P12931,CHEMBL1997872,0
P15735,CHEMBL1997872,0
P17612,CHEMBL1997872,0
P17948,CHEMBL1997872,1
P22607,CHEMBL1997872,0
P23443,CHEMBL1997872,0
P24941,CHEMBL1997872,0
P27448,CHEMBL1997872,0
P28482,CHEMBL1997872,0
P29317,CHEMBL1997872,0
P29597,CHEMBL1997872,0
P30530,CHEMBL1997872,0
P31749,CHEMBL1997872,0
P31751,CHEMBL1997872,0
P35916,CHEMBL1997872,0
P35968,CHEMBL1997872,1
P36888,CHEMBL1997872,1
P41743,CHEMBL1997872,0
P42679,CHEMBL1997872,0
P42685,CHEMBL1997872,0
P45983,CHEMBL1997872,0
P45984,CHEMBL1997872,0
P48729,CHEMBL1997872,0
P48730,CHEMBL1997872,0
P49137,CHEMBL1997872,0
P49760,CHEMBL1997872,0
P49840,CHEMBL1997872,0
P49841,CHEMBL1997872,0
P51617,CHEMBL1997872,0
P51812,CHEMBL1997872,0
P51955,CHEMBL1997872,0
P51957,CHEMBL1997872,0
P52333,CHEMBL1997872,0
P53350,CHEMBL1997872,0
P53667,CHEMBL1997872,0
P53778,CHEMBL1997872,0
P68400,CHEMBL1997872,0
P78368,CHEMBL1997872,0
Q00535,CHEMBL1997872,0
Q05513,CHEMBL1997872,0
Q05655,CHEMBL1997872,0
Q06418,CHEMBL1997872,0
Q12851,CHEMBL1997872,1
Q13153,CHEMBL1997872,0
Q13188,CHEMBL1997872,0
Q13464,CHEMBL1997872,0
Q13554,CHEMBL1997872,0
Q13555,CHEMBL1997872,0
Q13557,CHEMBL1997872,0
Q13627,CHEMBL1997872,0
Q13882,CHEMBL1997872,0
Q13976,CHEMBL1997872,0
Q14012,CHEMBL1997872,0
Q14289,CHEMBL1997872,0
Q14680,CHEMBL1997872,0
Q15303,CHEMBL1997872,0
Q16288,CHEMBL1997872,1
Q16513,CHEMBL1997872,0
Q16620,CHEMBL1997872,0
Q16644,CHEMBL1997872,0
Q5VT25,CHEMBL1997872,0
Q7KZI7,CHEMBL1997872,0
Q7L7X3,CHEMBL1997872,0
Q86V86,CHEMBL1997872,0
Q8N4C8,CHEMBL1997872,1
Q8NE63,CHEMBL1997872,0
Q8TDC3,CHEMBL1997872,0
Q96GD4,CHEMBL1997872,1
Q96KB5,CHEMBL1997872,0
Q96SB4,CHEMBL1997872,0
Q9BZL6,CHEMBL1997872,0
Q9H2G2,CHEMBL1997872,0
Q9H2X6,CHEMBL1997872,0
Q9H3Y6,CHEMBL1997872,0
Q9H4B4,CHEMBL1997872,0
Q9HAZ1,CHEMBL1997872,0
Q9HBH9,CHEMBL1997872,0
Q9HBY8,CHEMBL1997872,0
Q9HCP0,CHEMBL1997872,0
Q9NR20,CHEMBL1997872,0
Q9NWZ3,CHEMBL1997872,0
Q9NYL2,CHEMBL1997872,0
Q9UEE5,CHEMBL1997872,0
Q9UM73,CHEMBL1997872,0
Q9Y243,CHEMBL1997872,0
Q9Y4K4,CHEMBL1997872,0
Q9Y6M4,CHEMBL1997872,0
O00418,CHEMBL1998414,0
O00444,CHEMBL1998414,0
O14757,CHEMBL1998414,0
O14965,CHEMBL1998414,1
O15075,CHEMBL1998414,0
O15264,CHEMBL1998414,0
O15530,CHEMBL1998414,0
O43781,CHEMBL1998414,0
O75116,CHEMBL1998414,0
O94806,CHEMBL1998414,0
O95819,CHEMBL1998414,0
O96013,CHEMBL1998414,0
O96017,CHEMBL1998414,1
P05129,CHEMBL1998414,0
P06213,CHEMBL1998414,0
P06493,CHEMBL1998414,0
P08922,CHEMBL1998414,1
P11309,CHEMBL1998414,0
P11362,CHEMBL1998414,0
P15735,CHEMBL1998414,0
P17612,CHEMBL1998414,0
P23443,CHEMBL1998414,0
P24941,CHEMBL1998414,0
P27448,CHEMBL1998414,0
P28482,CHEMBL1998414,0
P31749,CHEMBL1998414,0
P31751,CHEMBL1998414,0
P35916,CHEMBL1998414,0
P41743,CHEMBL1998414,0
P45984,CHEMBL1998414,0
P48729,CHEMBL1998414,0
P48730,CHEMBL1998414,0
P49137,CHEMBL1998414,0
P49760,CHEMBL1998414,0
P49840,CHEMBL1998414,0
P49841,CHEMBL1998414,0
P51617,CHEMBL1998414,0
P51812,CHEMBL1998414,0
P51817,CHEMBL1998414,1
P51955,CHEMBL1998414,0
P51957,CHEMBL1998414,0
P53350,CHEMBL1998414,0
P53778,CHEMBL1998414,0
P68400,CHEMBL1998414,0
P78368,CHEMBL1998414,1
Q00535,CHEMBL1998414,0
Q05513,CHEMBL1998414,0
Q05655,CHEMBL1998414,0
Q12851,CHEMBL1998414,0
Q13153,CHEMBL1998414,0
Q13188,CHEMBL1998414,0
Q13464,CHEMBL1998414,0
Q13554,CHEMBL1998414,0
Q13555,CHEMBL1998414,0
Q13557,CHEMBL1998414,0
Q13627,CHEMBL1998414,0
Q14012,CHEMBL1998414,0
Q15303,CHEMBL1998414,0
Q16288,CHEMBL1998414,1
Q16513,CHEMBL1998414,0
Q16620,CHEMBL1998414,0
Q16644,CHEMBL1998414,0
Q5VT25,CHEMBL1998414,0
Q7KZI7,CHEMBL1998414,0
Q7L7X3,CHEMBL1998414,0
Q86V86,CHEMBL1998414,0
Q8N4C8,CHEMBL1998414,0
Q8NE63,CHEMBL1998414,0
Q8TDC3,CHEMBL1998414,0
Q96GD4,CHEMBL1998414,0
Q96KB5,CHEMBL1998414,0
Q96SB4,CHEMBL1998414,0
Q9BZL6,CHEMBL1998414,0
Q9H2G2,CHEMBL1998414,0
Q9H2X6,CHEMBL1998414,0
Q9H4B4,CHEMBL1998414,0
Q9HAZ1,CHEMBL1998414,1
Q9HBH9,CHEMBL1998414,0
Q9HBY8,CHEMBL1998414,0
Q9HCP0,CHEMBL1998414,0
Q9NR20,CHEMBL1998414,0
Q9NWZ3,CHEMBL1998414,0
Q9NYL2,CHEMBL1998414,0
Q9UEE5,CHEMBL1998414,0
Q9Y243,CHEMBL1998414,0
Q9Y4K4,CHEMBL1998414,0
Q9Y6M4,CHEMBL1998414,1
O00418,CHEMBL1998829,0
O00444,CHEMBL1998829,0
O14757,CHEMBL1998829,0
