drug_id,uniprot_id,interaction
DB17056,Q16236,0
DB15036,P07949,1
DB12495,P18031,0
DB09148,P05067,1
DB11870,Q96BI3,1
DB02342,P49286,0
DB12758,P09917,1
DB03959,P04054,0
DB00775,P29475,0
DB02659,P22830,1
DB04728,P24941,0
DB12184,P21397,0
DB08818,Q8TDV5,0
DB00669,P28222,1
DB00532,Q14524,1
DB00727,Q14524,0
DB15822,Q02153,0
DB00517,P20309,1
DB01242,P06746,0
DB17029,P42330,0
DB01496,P34903,1
DB00983,P11474,0
DB08828,P10275,0
DB15425,P04054,0
DB08795,Q8DR59,1
DB08916,P49069,0
DB00880,O76074,0
DB16130,Q96P20,1
DB12557,P37231,1
DB00794,P35968,0
DB01364,P35348,1
DB00912,P11217,0
DB16628,Q12791,0
DB00203,P35408,0
DB14977,P21397,0
DB04944,Q9Y478,1
DB17029,Q04206,1
DB04573,P03372,1
DB12203,P29274,1
DB01177,Q02880,1
DB00741,P04150,1
DB07767,P00915,1
DB02733,P00390,0
DB14672,P07550,0
DB00392,Q07343,0
DB02834,P06493,0
DB09570,P22748,0
DB01413,P07550,0
DB02719,P11217,1
DB00996,P04637,0
DB01472,P35348,1
DB00860,P30542,0
DB09235,Q14524,0
DB09273,P07550,1
DB00159,Q03181,1
DB12050,Q99466,1
DB12234,P49354,1
DB00235,O43570,0
DB00201,O95271,0
DB12206,P16152,1
DB01795,P00915,1
DB09061,P21554,1
DB13953,P03372,1
DB04938,P23219,0
DB11865,P22607,1
DB01010,P22303,1
DB04426,P16581,1
DB09070,P03372,1
DB08873,P35372,0
DB00354,Q01959,0
DB11586,P03366,1
DB12108,O43570,0
DB13059,P04070,0
DB11915,P11388,0
DB01210,P08588,1
DB01280,P42261,0
DB11967,P36507,1
DB15123,P08588,0
DB02701,Q10588,1
DB05271,P21917,1
DB01089,P03366,0
DB07138,P03956,0
DB15431,P0AC13,0
DB05969,P08588,0
DB12946,P43235,0
DB01465,P28223,1
DB04137,P21917,0
DB00598,P25092,0
DB01023,Q96RJ0,0
DB16255,O95180,0
DB00679,Q8TDS4,0
DB03756,Q15118,0
DB00372,P08173,0
DB05229,Q8NET8,0
DB00505,P21802,0
DB14829,Q96RI1,0
DB12461,P10275,1
DB09202,P24462,0
DB17041,P11362,1
DB16036,Q99685,1
DB00226,P23975,1
DB06077,P28221,0
DB18725,P43405,1
DB14976,P34903,0
DB11736,P29475,0
DB11694,P11362,0
DB05814,P62942,1
DB00932,P03366,1
DB06751,P12931,0
DB06519,P37231,1
DB00640,P29275,1
DB02094,P00807,1
DB11907,P14867,0
DB17882,P41594,0
DB03397,P54619,0
DB06137,P12931,1
DB02966,P42261,1
DB15295,P04746,0
DB12045,P26664,1
DB16112,P14867,0
DB01892,O14746,0
DB00388,P14867,0
DB13005,Q02763,1
DB00988,P35462,1
DB03844,P32297,0
DB00636,P31350,0
DB01548,P41143,1
DB15137,O75762,0
DB09256,P04818,1
DB15449,P00533,0
DB15954,P48167,1
DB01219,P43681,0
DB07919,Q9U8D3,0
DB08600,P03366,1
DB00623,Q01726,0
DB06785,P30968,1
DB07954,P35354,0
DB01586,P52895,1
DB12920,Q01959,0
DB05611,Q9Y2I7,1
DB07126,P24941,1
DB12278,P20309,1
DB00799,P10275,0
DB04066,P09917,0
DB03575,P00749,0
DB06358,P11802,0
DB00456,P0A3M6,1
DB00973,Q9UHC9,1
DB18393,P00742,1
DB04825,Q9H1R3,1
DB07453,P35968,0
DB13777,P13945,1
DB09296,P26664,1
DB14835,P06732,0
DB11977,P04150,0
DB17117,P0DP25,0
DB07477,P23219,1
DB00737,Q12809,0
DB18752,P11387,1
DB00588,P29274,0
DB03918,P18825,0
DB08934,P26664,1
DB00308,P25774,0
DB05234,P10275,1
DB04202,P05091,1
DB05294,P35968,1
DB12920,Q8TEK3,1
DB08822,P06280,0
DB01549,P08908,0
DB05220,O14965,1
DB01388,P15328,0
DB11741,P11532,0
DB08167,P22303,1
DB00296,Q9Y5Y9,1
DB12569,P29275,1
DB01347,P42574,0
DB09242,P11802,0
DB01509,P31645,1
DB00475,P00915,0
DB03127,P05771,0
DB01054,Q13936,1
DB11967,Q02750,1
DB11806,P23975,0
DB00401,P08506,0
DB08190,P16083,1
DB16580,Q9NYK1,1
DB06616,P14867,0
DB11376,P35348,0
DB09095,P04150,1
DB00401,P35372,0
DB00237,P14867,1
DB04253,P25101,0
DB06716,Q00975,0
DB11755,P21554,1
DB11778,O14965,1
DB01355,P35348,0
DB02733,Q00535,1
DB06743,P23416,1
DB00755,P10415,0
DB01766,P30518,0
DB14127,P08473,1
DB05961,P03366,1
DB00914,Q00535,0
DB00476,P31645,1
DB17041,P12931,1
DB00445,Q02880,1
DB02363,Q9HBH1,1
DB01050,P10145,1
DB00372,P09874,0
DB01018,P08913,1
DB12319,P13716,0
DB01044,P14416,0
DB12025,P19838,1
DB00865,P00915,0
DB13994,P34903,1
DB09174,P08908,0
DB08052,P48736,1
DB00297,P30542,0
DB00936,P23219,1
DB12934,P55157,1
DB00440,Q12879,0
DB12146,Q8WW43,0
DB04466,Q13535,0
DB06833,P11474,1
DB00318,Q8NER1,0
DB11984,P20831,0
DB17549,P69905,0
DB12682,P00533,1
DB01537,P03372,0
DB06802,P35354,1
DB19283,P23219,1
DB14642,P30518,1
DB09262,P21554,0
DB00628,P14867,1
DB00709,P41145,0
DB05630,P11387,1
DB12446,P30542,1
DB14876,P21728,0
DB00786,P06276,0
DB11650,P12821,0
DB00568,Q13936,1
DB06771,P0A0K8,1
DB01000,Q8DR59,1
DB00222,P29317,0
DB12548,P25101,1
DB04930,P16152,0
DB06693,P08908,0
DB02719,P36544,0
DB03367,P00918,0
DB06217,Q9UK17,1
DB09238,P23219,0
DB00273,Q14524,0
DB16076,P03372,0
DB00491,O43451,1
DB13243,P35372,0
DB01303,P30968,0
DB09097,P14416,1
DB04599,P35354,0
DB00907,P23975,1
DB05053,P21728,0
DB01352,P10415,0
DB08094,P50613,1
DB07780,P37268,1
DB13060,Q05397,1
DB08132,P08253,0
DB13170,P25092,1
DB14065,Q00975,1
DB11477,P06280,0
DB01044,P20831,1
DB03791,P08172,0
DB13775,P11229,0
DB04888,P14416,1
DB07556,P22455,0
DB00703,P45983,0
DB08484,P11388,0
DB19010,P26358,0
DB12571,Q13555,1
DB03707,P23975,0
DB02553,P00390,1
DB00896,P35348,0
DB11936,P48736,0
DB00991,P13945,0
DB12919,P29274,1
DB05611,P09960,0
DB15034,P23415,0
DB15495,P29474,0
DB01782,P0A0K8,0
DB00392,P35367,1
DB00794,P47869,1
DB16312,P0AFI2,1
DB00332,P07101,0
DB12154,O60674,1
DB03144,Q16555,0
DB05592,Q99720,1
DB12050,Q13547,0
DB06292,P31639,1
DB15585,P06401,1
DB01085,Q13936,0
DB00897,P14867,1
DB11894,P37231,1
DB12487,P10275,0
DB08782,O43570,1
DB04867,P32238,1
DB01561,P52732,0
DB05460,P15121,0
DB02132,P15121,1
DB04137,Q08499,0
DB15266,P04049,1
DB08403,P03956,1
DB00410,P41972,1
DB05792,P00742,0
DB00652,P35372,1
DB01481,P10275,1
DB16221,P04150,1
DB02938,P49789,0
DB03661,P30305,1
DB00231,P32238,0
DB01158,P08588,1
DB11943,P0AFI2,1
DB00912,P35367,1
DB16495,Q9Y2T6,1
DB00988,Q01959,1
DB16137,P09619,0
DB00617,Q9P0X4,1
DB16076,P22303,0
DB08522,Q16539,1
DB13931,O75116,1
DB12218,P31749,1
DB12107,P0AD64,1
DB01355,P47869,1
DB04944,P46098,0
DB01594,P03366,0
DB04272,P10613,1
DB00869,P20831,0
DB12806,Q9Y5N1,1
DB00727,Q02108,1
DB13952,Q02156,0
DB12016,P21453,1
DB01232,P10613,0
DB04855,Q08289,1
DB02701,P09874,1
DB16495,P14416,0
DB08339,P11362,1
DB01054,P08631,0
DB15138,P03372,1
DB00882,P40763,0
DB16063,P04150,0
DB01650,P35354,0
DB06486,P00519,0
DB04716,P52333,1
DB00795,P04054,1
DB00281,Q8TCU5,0
DB00887,Q9UP95,1
DB09204,P35348,1
DB04365,P11229,1
DB12295,P36888,0
DB00333,P14416,0
DB05343,P13945,1
DB00960,P00734,0
DB06262,P07550,1
DB00700,Q96RI1,0
DB13072,P42345,1
DB00786,Q7Z2W7,0
DB00463,P07550,0
DB17140,Q16288,1
DB07122,P24941,0
DB01388,P49768,0
DB14879,P08588,0
DB12435,P09917,1
DB00767,P35367,1
DB13985,P30872,1
DB03147,P21397,1
DB02911,O00418,0
DB04459,P08246,1
DB01748,P00918,1
DB00824,P11388,0
DB00753,Q72547,0
DB00714,P21917,1
DB00475,O75311,0
DB03596,P50406,0
DB11619,P04150,1
DB05220,P31749,0
DB01295,P37231,0
DB15233,P16234,1
DB04462,O60894,0
DB08867,P04150,1
DB03217,P47869,0
DB03740,P22303,1
DB06202,P06401,0
DB15106,P17948,1
DB01415,P0AD68,1
DB01242,P0AC13,0
DB00966,P37231,1
DB00703,P00734,0
DB08943,P05093,1
DB08094,P06493,1
DB12116,Q92542,0
DB16133,P0A3M6,0
DB08838,Q05586,1
DB01205,P54289,0
DB04289,Q9Y5Y9,0
DB06290,Q91RS4,1
DB02659,P27487,0
DB00284,P21728,0
DB15229,P25779,0
DB08233,P08588,0
DB04889,P35367,0
DB02954,Q9U8D3,1
DB05442,P04150,1
DB12511,P21731,0
DB00334,P20831,0
DB14034,P37231,1
DB01205,P08588,0
DB11913,P00742,0
DB00325,Q02153,1
DB00715,P31645,1
DB12946,P14324,0
DB00503,Q72874,1
DB12167,O60674,0
DB00238,Q72547,1
DB06137,P23975,0
DB12429,P29474,0
DB09070,P07949,0
DB14993,P00533,1
DB08490,P05067,0
DB12263,P18507,0
DB06685,P49069,0
DB08084,P15121,1
DB07512,P21397,1
DB05428,P35354,0
DB00273,P39086,1
DB16305,O15392,1
DB11273,P52333,0
DB08916,P00533,1
DB13955,Q92731,1
DB14061,P18825,0
DB08880,P04035,1
DB00786,P54289,0
DB00920,P35367,1
DB09019,O15393,1
DB01216,P14867,0
DB17140,P03366,0
DB07810,P27815,0
DB08868,Q9H237,0
DB01010,P47898,0
DB08550,P18825,1
DB12719,Q96RI1,1
DB04743,P35348,0
DB00962,P14867,1
DB12278,P08172,1
DB04163,P21554,0
DB03466,P08908,0
DB03370,P00813,1
DB00662,P14416,1
DB08930,P03366,1
DB09288,P50406,0
DB00294,P06401,1
DB15034,Q92793,1
DB05075,P45452,0
DB08861,P41143,1
DB07794,P28482,1
DB13581,Q72547,0
DB05422,P05108,0
DB01388,O43497,1
DB13029,P08183,0
DB01278,P30988,1
DB09079,P35372,0
DB15565,P01375,0
DB06595,P08253,0
DB13113,P60568,0
DB02567,P11362,1
DB00201,P43088,0
DB01497,P00533,0
DB02977,P15559,0
DB16095,P35968,0
DB16331,Q00987,1
DB15254,P09237,0
DB01024,P20839,1
DB01083,P06276,0
DB00252,P00918,0
DB06800,P35372,1
DB01023,Q01668,1
DB00244,P37231,1
DB18634,P32241,1
DB01484,P35372,0
DB05871,P52209,0
DB00224,Q72874,1
DB09078,P11229,0
DB08901,P00519,1
DB15586,P26664,1
DB12128,P00734,0
DB13063,O14920,1
DB04862,P35498,0
DB16216,P00533,1
DB01608,P21728,1
DB12978,P36888,1
DB15348,P31645,1
DB01274,Q13224,0
DB11274,P21728,1
DB00561,P0AD68,0
DB01972,P20035,1
DB16825,Q92542,1
DB00619,P10721,1
DB12757,P30968,0
DB05262,P35372,0
DB02482,O14965,1
DB13837,P14867,1
DB12567,O43193,1
DB00652,P06401,0
DB01462,P41145,1
DB07919,Q13627,1
DB12307,P16234,0
DB04223,P29475,1
DB14010,P35367,0
DB07767,Q16790,1
DB05424,P04626,1
DB00926,P31645,0
DB09199,P37231,1
DB02407,P24941,1
DB09212,P23219,1
DB00201,Q92731,0
DB12463,Q8WW43,1
DB16051,P40763,1
DB16095,P98170,1
DB16039,Q07343,1
DB12299,Q9Y5N1,1
DB12876,P31644,0
DB05660,P45984,1
DB16502,P49137,1
DB11995,P28223,0
DB00786,P14416,0
DB00322,P04818,1
DB00456,P14920,0
DB06589,P35968,1
DB18080,P35226,1
DB12743,P35367,0
DB04660,P49354,0
DB12110,P21731,0
DB11519,P12821,0
DB12986,P42345,1
DB00834,P04626,0
DB09242,P18089,1
DB12883,P48736,0
DB09185,P35354,0
DB00795,Q9UNQ0,1
DB16123,P11474,0
DB12279,Q13547,1
DB02379,P02794,0
DB01415,Q13535,0
DB00677,P22303,1
DB13944,P10275,1
DB06725,P47712,0
DB12452,P17302,1
DB02373,P49789,1
DB00481,P03372,1
DB07410,P14324,1
DB06663,Q6V1X1,0
DB12463,Q96BI3,1
DB14128,P05091,1
DB06819,P17252,1
DB04856,P32239,1
DB08048,P31645,0
DB01278,Q05940,0
DB15168,Q96RI1,1
DB12405,P03366,1
DB00320,P28222,1
DB01535,O95271,0
DB12298,P24228,0
DB02336,P12931,1
DB08517,P29275,1
DB13346,P28223,0
DB12041,P08913,0
DB13751,P28221,0
DB02452,P04293,1
DB12703,Q15109,0
DB06538,Q9UBN7,0
DB05239,P10275,0
DB00912,P22894,0
DB01283,P23219,1
DB01267,P35462,1
DB08256,P48736,0
DB05271,P14416,1
DB06743,P13631,0
DB13035,P26664,0
DB16770,Q07820,1
DB13025,P35348,1
DB13182,P03372,1
DB09174,P41145,1
DB06638,P08912,0
DB00654,P23975,0
DB02998,P07550,0
DB00708,P35372,1
DB00699,P35348,1
DB09085,P00797,0
DB00936,P23280,1
DB01299,P0AC13,1
DB06616,Q9H2G2,1
DB08814,P19838,1
DB16101,P22303,0
DB00289,P23975,1
DB14785,Q06187,1
DB16844,Q99835,1
DB01618,P14416,1
DB06216,Q9NWM0,0
DB00303,P45059,1
DB08867,Q9UQB9,0
DB04751,P24941,1
DB17061,P35968,1
DB00949,Q12879,1
DB12803,P07550,1
DB11079,P35354,1
DB01240,Q16647,1
DB15382,P03372,0
DB00983,Q01668,0
DB11979,Q9BPZ7,0
DB00956,Q9H3N8,0
DB00599,P41145,0
DB12662,P35367,0
DB00313,Q9UKV0,1
DB08490,P14780,1
DB00822,P51648,1
DB04468,P03372,1
DB08482,P22748,0
DB08653,O75899,0
DB11071,P36888,0
DB11376,P19235,0
DB00669,P30305,0
DB01023,P54289,1
DB05458,P43681,1
DB01228,P9WGY9,0
DB17277,P27448,1
DB05034,P03372,0
DB09288,P04626,0
DB01429,P0DP24,1
DB08231,P0DP25,1
DB09185,P06401,0
DB00333,P03366,0
DB12819,P28335,0
DB05964,P28223,0
DB06589,P50859,0
DB03110,Q16539,1
DB01791,Q96GD4,0
DB06589,P35916,1
DB01034,P03372,0
DB01427,P27815,1
DB00572,P08172,1
DB05611,P21397,0
DB00966,Q13233,0
DB17040,P09917,1
DB11629,P14416,0
DB00294,Q16539,0
DB01951,P00519,0
DB05152,P36888,0
DB08262,P32247,0
DB18804,P19838,1
DB03147,P10275,0
DB15048,P03366,0
DB07063,P15121,1
DB07954,Q9HBH1,0
DB05667,P34903,0
DB01268,P16234,1
DB12906,P31350,1
DB13029,P27815,1
DB13059,P48736,0
DB09202,P35348,1
DB01073,P09884,1
DB12428,P22102,0
DB06461,P09038,1
DB01028,Q16647,0
DB15954,Q9NYK1,0
DB06700,P31645,1
DB02603,P43116,0
DB07410,P41145,0
DB00268,Q03181,0
DB00529,P08546,1
DB00913,P35372,1
DB15495,Q00653,1
DB00140,P05364,0
DB07462,P21964,1
DB18804,Q00653,1
DB00936,P35354,1
DB07352,P35968,0
DB04859,P28335,0
DB00418,Q00653,0
DB07278,P00742,1
DB11650,Q08499,1
DB01177,P11388,1
DB00723,P35348,1
DB00577,P14867,0
DB18393,P00807,0
DB06211,P11387,0
DB06771,P00734,0
DB02697,P35372,0
DB01198,P34903,1
DB17549,Q02880,0
DB04864,P22303,1
DB00737,P35367,1
DB00570,P13945,0
DB04021,P23975,0
DB09271,P00519,0
DB00701,P08173,0
DB00331,P14324,0
DB00387,P08173,1
DB05229,P43119,1
DB00753,P42261,1
DB11913,P02768,0
DB02282,P00519,0
DB07503,P48736,1
DB04858,P11388,1
DB05095,P35354,1
DB08059,P32239,0
DB12327,P09601,0
DB12151,Q9UHN1,1
DB04703,Q00975,1
DB02668,P25116,0
DB04409,P08908,0
DB12266,P47870,0
DB11273,P00918,0
DB01065,P53778,0
DB11896,P42345,1
DB01880,P14867,0
DB12228,Q16602,1
DB00424,P08172,1
DB01454,P41595,1
DB03566,Q16881,1
DB16690,Q96SW2,0
DB00477,P21728,1
DB11584,P21728,1
DB14715,P31749,0
DB18804,P32320,0
DB00844,P41145,1
DB11877,P08172,0
DB01076,P04035,1
DB07145,P08253,1
DB06527,P24530,0
DB04725,P08588,0
DB01071,P14416,0
DB00511,P05023,1
DB11977,P25025,0
DB01442,P07550,0
DB09019,Q9BYF1,1
DB17026,P04150,0
DB09089,P20309,1
DB11689,P36507,1
DB01671,P00918,1
DB15499,P12488,0
DB08911,P36507,1
DB16656,Q13075,0
DB12819,P08908,0
DB02834,P15121,1
DB05660,P36544,0
DB00148,P06732,1
DB12314,P31391,0
DB15466,P25025,1
DB08058,O14744,0
DB01395,P10635,0
DB16690,O95136,0
DB17385,P11387,1
DB04892,P22303,1
DB09099,Q8DR59,0
DB00902,P35367,1
DB04452,P15917,1
DB01105,P31645,1
DB01393,P37231,1
DB18786,P46098,0
DB03759,Q99720,0
DB11962,P20309,0
DB04581,P35968,0
DB08810,P11229,0
DB00697,P08913,1
DB12487,P03372,1
DB00846,O95718,1
DB00540,P31645,1
DB02546,Q13547,1
DB13005,P00519,1
DB01201,P9WGY7,1
DB01067,Q09428,1
DB04974,P62942,1
DB00777,P35367,1
DB07410,P00734,0
DB00822,P09172,1
DB14061,Q9BZ11,0
DB03788,P14679,0
DB15393,P26664,0
DB13053,P08588,0
DB00570,Q71U36,1
DB12289,P30939,0
DB01488,P23975,0
DB03596,P31645,0
DB01933,P11362,0
DB08782,P11229,0
DB17490,Q9Y4H2,1
DB15399,P31749,1
DB04917,Q13639,1
DB08416,P00918,1
DB01536,P11511,1
DB07390,P08253,1
DB00567,P62937,0
DB08085,P10828,1
DB01365,P41145,0
DB04387,P23219,0
DB03100,P29474,1
DB12689,Q15109,1
DB00393,P26664,0
DB05668,P11229,0
DB03298,P01008,0
DB08052,P29474,0
DB00482,P35354,1
DB11901,P00742,0
DB01351,Q13936,0
DB08868,Q99500,1
DB09283,P41594,0
DB15233,P08908,0
DB00607,P35348,0
DB01268,P35367,0
DB13552,P62942,0
DB07390,P11229,0
DB00251,P10613,1
DB08846,P55157,0
DB06700,P9WGY9,0
DB07873,P14324,1
DB16893,Q9Y5N1,1
DB00852,P01008,0
DB01054,P10828,0
DB00403,P32239,1
DB12466,P9WGY9,1
DB11969,P12931,0
DB00631,Q7LG56,1
DB12255,P35367,0
DB07795,Q00534,1
DB00913,P00734,0
DB04716,P00807,0
DB00395,P03372,0
DB01063,P14416,1
DB09421,O60760,0
DB00140,P0AFU8,1
DB08815,P14416,1
DB12579,P35372,0
DB06314,P08581,1
DB11839,P25116,1
DB11724,O75533,0
DB01231,P11229,1
DB00482,P40763,1
DB01140,P29475,0
DB11893,Q92542,1
DB01065,P16083,1
DB06579,P03366,0
DB00696,P28223,1
DB00413,P14416,1
DB00600,P14679,1
DB00652,P23141,0
DB00465,O00206,0
DB14799,P04054,0
DB01159,Q14524,0
DB01602,P0AEB2,1
DB05542,O75908,0
DB13182,P04054,0
DB06594,P46098,0
DB11672,P14416,0
DB04509,P23141,1
DB11650,Q9UNQ0,0
DB00672,Q09428,1
DB00465,Q09428,0
DB05289,P37231,0
DB11623,P31645,0
DB16961,P04637,0
DB00504,Q15822,1
DB00438,P08254,0
DB14185,P14416,1
DB06144,P0AC13,0
DB04920,P35354,0
DB06741,P23416,1
DB00698,P47869,0
DB06454,P08908,1
DB01261,P18089,0
DB01175,P31645,1
DB00217,P08913,1
DB05565,P08908,0
DB14715,P14867,1
DB00957,P43235,0
DB00852,P23975,1
DB17977,P10275,0
DB00514,P04818,0
DB08934,P18825,0
DB08782,P35228,0
DB06460,Q99835,0
DB18823,P0DMS8,0
DB09319,P29274,0
DB06290,Q9HBH1,0
DB00210,P05412,1
DB11273,P08254,0
DB01346,Q14524,1
DB00360,P00439,1
DB11650,Q99500,0
DB19255,P09874,0
DB12827,P14902,1
DB16321,P34972,1
DB00988,P05129,0
DB16849,P48736,0
DB12500,P14174,0
DB00755,P13631,1
DB17383,P36888,1
DB01576,P23975,1
DB00669,P30939,1
DB00935,P18089,1
DB09099,P09382,0
DB00321,P31645,1
DB00687,P10275,1
DB14025,P0A0K8,1
DB04723,P62508,0
DB13064,P14867,0
DB06709,P20309,1
DB02373,P35372,0
DB00330,P35348,0
DB04132,Q96S37,0
DB14879,P24228,1
DB00215,Q06187,0
DB01223,P18825,0
DB06202,P03372,1
DB11790,Q9NYK1,0
DB14998,P34972,1
DB14868,Q9NYK1,1
DB12046,P25116,1
DB01583,P10827,1
DB04842,P23258,0
DB00477,P49354,0
DB16332,Q07869,1
DB03332,P30556,0
DB04942,P10276,1
DB01472,P31645,1
DB12588,P31645,0
DB01577,P18089,1
DB11829,P0AD65,0
DB01264,P09467,0
DB07129,P00749,1
DB00755,P29274,0
DB02341,P08246,1
DB00379,Q14524,1
DB07427,P69905,1
DB09123,P10275,1
DB08949,Q8TDS4,1
DB15221,P49768,0
DB01388,Q01201,0
DB11526,P12931,1
DB00714,Q86W47,0
DB06403,P25101,1
DB06358,P11388,0
DB00995,P11474,1
DB14184,O75762,1
DB03127,P22303,0
DB11967,P10721,0
DB03819,Q08210,1
DB01611,P31645,0
DB12567,P08473,0
DB00293,P04818,1
DB16112,P09525,0
DB04863,P08514,1
DB15408,P35348,0
DB06288,P11474,0
DB01915,P07288,0
DB18124,P30556,0
DB13511,O43613,0
DB02994,P29474,1
DB02627,P40763,0
DB14043,Q8TDV5,1
DB11828,P35354,0
DB08093,Q16539,1
DB05053,O00757,1
DB00127,P52788,1
DB14719,Q14416,0
DB05565,P10636,1
DB01621,P21728,1
DB12280,P00749,0
DB01442,Q05940,1
DB04426,P11511,0
DB16404,O43570,0
DB00533,P35354,1
DB00596,P04150,1
DB02546,P00747,0
DB00456,P00811,1
DB02830,P00918,0
DB12021,P24941,1
DB01892,P23219,1
DB11963,P00533,1
DB13245,O60674,1
DB11429,P00797,0
DB00376,P22607,0
DB14541,P08913,0
DB09215,P35354,1
DB04719,P06401,0
DB00823,Q12809,0
DB12966,P04035,0
DB12446,P56373,0
DB06406,P09619,0
DB00668,P07550,1
DB06917,P09960,1
DB01115,O75899,0
DB16968,P54284,0
DB00696,P28221,1
DB14575,Q08289,0
DB00843,P22303,1
DB02772,P29474,0
DB12429,Q15759,1
DB00347,O43497,1
DB18145,P17655,1
DB11759,P00742,0
DB00477,P31645,0
DB11830,P08684,0
DB13616,O43570,0
DB12643,P30518,1
DB00210,P35372,0
DB03849,Q08499,1
DB00470,P08183,0
DB09074,P09874,1
DB00208,P23975,0
DB09099,P35354,0
DB14185,P43119,0
DB09120,Q8NER1,1
DB01319,P49356,0
DB15694,P22303,0
DB01094,P55157,1
DB03147,Q9HBH1,0
DB01151,P49019,0
DB01915,Q16539,0
DB00193,P04083,0
DB16877,P26664,0
DB11940,P31350,1
DB01239,P08246,0
DB12491,P10275,0
DB09242,P08913,1
DB04862,P0A3M6,0
DB06600,P11439,0
DB00698,P17117,1
DB08951,P07148,1
DB12509,P19235,0
DB01100,Q12809,1
DB04209,P98170,1
DB00246,P36544,1
DB01113,Q08499,1
DB02326,P22894,1
DB01113,O76074,1
DB04703,P68371,0
DB01254,P12931,1
DB00819,O43570,1
DB02493,Q9U8D3,1
DB08911,Q02750,1
DB16134,P27487,1
DB11969,Q9Y243,1
DB01268,P0AD68,0
DB03144,P50281,0
DB16849,P36888,1
DB13868,P14867,0
DB12802,P08069,1
DB03814,Q04759,0
DB09342,P35557,0
DB01442,P23975,1
DB00648,P06280,0
DB09225,O95180,0
DB11259,Q16678,1
DB00426,Q04206,0
DB02762,P12931,1
DB00896,P11474,1
DB02622,P51170,0
DB12789,P21731,1
DB11327,P35354,1
DB15569,P12931,0
DB00273,P35367,0
DB00127,P09874,0
DB12817,P20831,1
DB01180,P12821,1
DB00838,P04054,1
DB12348,P00918,1
DB00195,P08588,1
DB18145,P08311,1
DB02999,P27815,0
DB12440,P05164,1
DB00485,P31645,0
DB15637,P32745,0
DB06624,P21439,0
DB06288,P04150,0
DB18736,P01584,1
DB04132,P08913,0
DB01094,P00918,0
DB12662,P37231,1
DB06616,P17948,0
DB16312,P20831,1
DB02938,P07550,0
DB00253,P62508,1
DB06616,P07339,0
DB00907,P35498,1
DB12627,Q8TDV5,1
DB01094,P11802,0
DB03526,P00918,1
DB03000,P04183,1
DB00205,P61073,0
DB12597,Q16288,0
DB12064,P08581,1
DB02029,P00918,0
DB00585,P25021,1
DB13912,P35498,0
DB01364,P07550,1
DB16112,Q00534,0
DB00817,P08185,0
DB11781,P55786,1
DB18267,P29475,1
DB00640,P0DMS8,1
DB04462,Q16539,1
DB01050,P39900,0
DB09061,P0A0K8,0
DB15334,P11474,1
DB00956,P41143,1
DB02255,P05026,0
DB06202,P00813,0
DB11886,P21802,1
DB04400,Q14145,0
DB00805,P22303,1
DB08165,Q9ULX7,1
DB04462,P11229,0
DB01329,P31645,0
DB01684,P48147,1
DB11925,P23975,0
DB00569,P03366,0
DB18267,P35367,0
DB01195,P00915,0
DB07919,P07477,0
DB06616,P03956,0
DB00936,P00915,1
DB01137,P14867,0
DB01166,P40238,0
DB01154,Q14654,1
DB11825,P29466,0
DB01445,P04746,0
DB00523,Q14534,0
DB02448,Q92731,0
DB11672,P08684,1
DB11274,P34969,1
DB16205,P10275,0
DB02116,Q51504,0
DB09231,P46098,0
DB12874,P35462,0
DB00441,P23921,1
DB18405,O14684,1
DB01239,P00519,0
DB00817,P07333,0
DB00749,P35354,1
DB09202,P18314,0
DB00201,Q06187,0
DB01231,P20309,1
DB07145,P54289,0
DB15357,P20309,1
DB00541,P07437,1
DB00465,P35354,1
DB14924,P42681,1
DB08770,P35372,0
DB00401,Q08289,1
DB16013,P30044,0
DB14924,P35367,0
DB09099,P31391,1
DB13146,Q15758,1
DB07926,G5EBR3,0
DB04960,P49356,1
DB08156,P00918,1
DB16650,P0DP25,0
DB00235,Q14432,1
DB17520,P07333,1
DB00679,P14416,1
DB06436,P07949,1
DB00402,P14867,1
DB01621,P08908,1
DB02773,P23219,1
DB01188,P05023,1
DB01436,P06239,0
DB13767,P11511,1
DB04272,P08588,0
DB00933,P20839,0
DB12550,O43570,0
DB12288,P49069,0
DB12817,P00533,0
DB06515,Q8NER1,1
DB17758,Q16850,1
DB14942,P43405,0
DB12526,P07550,1
DB12340,P19838,0
DB06347,P08172,0
DB11675,Q13639,1
DB08907,Q96IY4,0
DB05969,P04054,0
DB06508,O14746,0
DB03756,P28223,0
DB14881,P35372,1
DB12387,P42345,1
DB01685,Q01668,0
DB14128,P48169,0
DB13035,P24941,1
DB01035,Q12809,1
DB11507,P43088,1
DB04855,O95069,1
DB01401,P23219,1
DB08339,P00533,1
DB18759,P07550,1
DB01267,P29274,0
DB01253,P35348,1
DB03313,P24941,0
DB12543,P47869,0
DB12597,P21397,0
DB01577,Q05940,1
DB00852,P06276,0
DB01278,Q07869,0
DB12729,P98170,0
DB16159,P49810,1
DB05409,P06276,0
DB08517,P00813,0
DB12429,P09917,0
DB12931,P41594,1
DB19058,P29275,0
DB04908,P28223,1
DB11673,P00533,0
DB07476,P00918,1
DB12237,P35228,1
DB00664,Q13547,0
DB09186,P00918,0
DB11079,P23219,1
DB17021,P27487,0
DB15588,P04054,1
DB05289,Q12809,0
DB12884,P11473,0
