drug_id,uniprot_id,interaction
DB11886,Q16790,0
DB07939,Q02760,0
DB01156,P46098,1
DB04233,P39767,1
DB08604,P28223,0
DB00035,Q06187,0
DB02379,Q7Z4J2,1
DB09288,P35354,1
DB04297,P56817,0
DB08366,P0AAI5,1
DB04311,P07477,1
DB09079,P08506,0
DB00948,Q75Y35,1
DB03247,P17117,1
DB00402,P05120,0
DB02116,P28482,1
DB00540,P08588,1
DB07647,P49336,0
DB01328,Q9Y6Y9,0
DB12010,Q13188,1
DB06152,P35367,0
DB00157,P24300,0
DB01934,P00803,1
DB07903,P53582,1
DB08814,P23219,1
DB09026,P35372,0
DB01645,P50440,0
DB09273,P0A953,0
DB07646,Q08210,1
DB03909,O00764,1
DB07595,P24941,1
DB00498,Q9BQB6,1
DB00618,P30518,1
DB00458,Q92731,0
DB08411,P01857,1
DB11071,P48169,0
DB01972,Q08188,1
DB03814,P0AEG6,1
DB17101,P78508,0
DB06700,P31645,1
DB00784,P23219,1
DB08224,P23141,1
DB03685,P15291,1
DB00951,P10632,1
DB00367,Q00534,0
DB03467,P11511,1
DB12107,Q9X757,1
DB13431,P32238,1
DB08818,O75330,1
DB03031,P50579,0
DB17056,P21917,1
DB07229,P10614,0
DB01812,Q14654,0
DB06134,O14965,1
DB15310,P47869,0
DB04315,P25021,0
DB00312,P37288,0
DB03732,Q10588,1
DB07052,P9WGV3,1
DB00459,Q9UK17,0
DB18964,P08588,0
DB01224,P24941,0
DB07401,Q9UDW1,1
DB07279,P00734,1
DB01565,P15121,0
DB06461,P49765,1
DB01242,P28223,1
DB00605,P23219,1
DB03397,Q9UBQ6,1
DB11718,Q96SW2,0
DB00395,Q9Y5N1,0
DB04216,Q75Y35,0
DB04942,P10826,1
DB08566,P17538,1
DB00424,P04040,0
DB01233,P46098,1
DB00472,O00187,0
DB01142,P18089,0
DB04519,Q07869,1
DB15462,P25963,1
DB00398,P36544,0
DB02329,P24941,0
DB06680,P21980,0
DB00174,Q15758,1
DB08701,P10724,0
DB00281,P35348,0
DB03165,Q05940,0
DB04441,P0ABP8,1
DB04681,P16442,1
DB17191,Q6ZZJ1,0
DB11219,P00782,0
DB04209,P25101,0
DB03103,P0A3M6,0
DB01497,O60858,1
DB18782,P22570,0
DB03148,P07024,1
DB08350,P08913,0
DB03445,Q9AFC7,0
DB16107,P53350,1
DB02424,P36544,0
DB03363,P20309,0
DB02491,Q9Y6M4,0
DB00620,Q04206,0
DB07028,P28222,0
DB07151,P11309,1
DB04464,P39304,0
DB15232,O94925,1
DB00943,Q9RX51,0
DB02593,P25910,1
DB03981,P09038,1
DB07780,Q92696,1
DB04083,P33447,1
DB01185,P03372,1
DB08818,P34998,0
DB07050,P06008,0
DB01580,P30874,0
DB12010,Q86V86,1
DB01041,P02763,1
DB02986,P00918,1
DB00716,Q13547,0
DB11773,Q8TDV5,1
DB04566,Q8N142,1
DB07145,P08253,1
DB01115,Q99527,0
DB11994,P11712,1
DB00157,O75469,0
DB11718,P45983,1
DB01099,P35462,0
DB11638,Q8IE67,1
DB16833,P25024,0
DB04209,Q7AKE4,1
DB01646,P08100,1
DB03389,P35348,0
DB02367,P08254,1
DB12571,Q13555,1
DB08675,O66529,0
DB12695,Q7LG56,0
DB00836,P07195,0
DB04209,P26440,0
DB01831,P23381,1
DB01221,P49768,0
DB12161,Q05940,1
DB03796,P09466,1
DB01136,P23219,0
DB15348,P16860,0
DB00408,P08908,1
DB07541,P00811,1
DB03403,Q9BZX2,1
DB12869,P28223,0
DB01071,P35367,1
DB11638,Q16613,0
DB01267,P22073,0
DB06347,O14965,1
DB01136,P08913,1
DB01873,Q71U36,1
DB01445,P04183,0
DB09119,Q99571,1
DB16305,O15392,1
DB01977,P00749,1
DB11638,P16930,0
DB07810,O14965,0
DB06741,P23416,1
DB11638,P14223,1
DB08462,Q8TDS4,0
DB06924,P15085,1
DB03270,P22303,0
DB06154,Q939N4,0
DB12010,Q8XJ01,0
DB01189,P03886,1
DB00502,Q99720,1
DB00157,P26439,1
DB02588,P00811,1
DB01254,P36897,0
DB17097,P49841,0
DB01614,P35354,0
DB03262,P11229,0
DB18214,Q92847,1
DB03023,P06239,1
DB14185,P21917,1
DB02930,Q9NZD2,0
DB07013,P45452,1
DB07098,P80188,0
DB00401,P43133,0
DB02213,P32890,1
DB01223,Q06203,0
DB00143,P15121,1
DB04463,P16152,1
DB11638,Q8ILF7,1
DB04174,P33038,1
DB17472,Q06187,1
DB17493,O14763,1
DB00768,Q99584,1
DB03321,P08254,0
DB01136,P48050,1
DB03092,Q9UPZ9,0
DB00780,Q8TD30,1
DB04147,P28845,0
DB07556,P14867,0
DB07848,P00742,1
DB07302,P37231,1
DB00726,P35348,1
DB00125,P44801,0
DB01234,P14867,0
DB11691,Q0S9X1,0
DB06666,P30518,1
DB02833,P34969,0
DB03152,O68874,1
DB17045,P00742,0
DB08554,Q8P8J2,1
DB03751,P0AEK4,0
DB12010,O00519,1
DB01952,O25323,1
DB07608,P06239,0
DB03147,Q00534,0
DB12092,P35348,1
DB00608,P09210,1
DB03128,P08173,1
DB04099,P0AEB2,0
DB03801,Q9HTQ2,1
DB06678,P08913,1
DB00751,P08913,1
DB03147,P08373,1
DB07671,P0AC41,1
DB07221,P63151,0
DB05540,P13945,0
DB00157,P37059,1
DB06216,P0AD63,0
DB16162,Q16790,0
DB11428,P35348,1
DB02887,P15531,1
DB12843,P18357,0
DB03501,Q14376,1
DB18847,P61925,0
DB02937,Q08188,0
DB00209,P11229,1
DB15797,Q16539,0
DB04552,P14416,0
DB00945,Q13131,1
DB11638,P23528,1
DB05871,P00803,0
DB12819,P43088,0
DB13955,P25705,0
DB04464,P26790,1
DB00968,P18825,0
DB02789,O00204,1
DB02130,P26602,1
DB09028,P17787,1
DB12086,P08912,1
DB03038,P08758,0
DB00819,P21554,0
DB06731,P23975,1
DB07080,P00390,0
DB16332,P37231,1
DB00599,P20309,1
DB00996,P05026,0
DB03558,P0A884,1
DB05608,P06493,1
DB09173,P0AEB2,0
DB07857,P61925,1
DB11638,P14642,1
DB00157,P0AB80,0
DB11315,P08172,1
DB00543,P21917,1
DB04749,P14416,0
DB08604,Q7AKE4,0
DB00389,P07437,0
DB15010,P20276,0
DB07815,Q6P093,1
DB04861,P23975,0
DB03541,P16083,1
DB08767,P84888,1
DB04272,P44725,1
DB01407,P07550,1
DB03909,P45066,1
DB01938,P10943,1
DB03342,P35354,0
DB07429,P43115,0
DB12789,P08912,0
DB01289,P01308,1
DB04395,P23919,1
DB05961,P18089,0
DB03413,P06968,1
DB01791,Q8TDV5,0
DB03876,P96618,0
DB00477,P35372,0
DB07585,P31749,1
DB14924,Q06187,1
DB07376,P08709,1
DB01624,P35348,1
DB08285,P23284,0
DB00519,P12532,0
DB07706,Q05639,0
DB09060,O43708,0
DB05913,P03372,0
DB00157,Q8IDP8,0
DB01606,P0AD63,1
DB01863,P21728,0
DB04137,P47869,0
DB00242,P0AC13,0
DB00418,P48169,1
DB02648,P40238,0
DB08606,P0AF12,1
DB01935,Q9Y5N1,0
DB01576,P35348,1
DB01167,P30291,0
DB03000,P00813,1
DB12961,P35367,0
DB06235,P16184,0
DB00868,Q86YV6,0
DB16019,P07288,1
DB14013,Q15078,0
DB00940,P08173,1
DB00246,P28566,1
DB09174,Q9L5C8,0
DB02379,P40943,1
DB00237,Q9GZZ6,1
DB00607,P0A3M6,1
DB13010,P11229,0
DB07080,Q96A70,0
DB04650,P22629,1
DB04098,P17612,1
DB00921,P9WNS5,0
DB03088,P00138,1
DB06235,Q01201,1
DB00430,P43681,0
DB01224,P18825,1
DB12818,P15692,1
DB00505,Q9RBW8,0
DB04315,P0A7D4,1
DB04427,P25779,1
DB01403,P28223,1
DB04593,P08709,1
DB08142,P24941,1
DB01195,P35462,0
DB07919,P35354,0
DB15565,P42971,0
DB00157,P17568,1
DB07723,Q9Y243,0
DB12163,P28335,1
DB02580,A7B6P0,1
DB03010,P68371,1
DB00841,P03372,1
DB01149,Q92847,0
DB01830,P12931,1
DB00193,P41143,1
DB15665,Q5PXQ6,0
DB06529,Q99928,1
DB12177,Q13546,0
DB06248,P01375,0
DB06374,P03372,1
DB06582,P30536,1
DB01145,Q27738,1
DB01964,P02689,0
DB12009,P35354,1
DB03461,P49767,0
DB07675,P37231,1
DB03818,O43915,0
DB14787,Q05603,0
DB04518,P10613,0
DB00243,P22906,0
DB01405,P08908,0
DB03860,Q92731,1
DB12203,P29274,1
DB01425,P00778,0
DB04407,P24941,1
DB00224,P28222,0
DB01163,P0A3M6,1
DB00450,Q92731,0
DB04395,P24752,0
DB01571,P35372,1
DB00171,P45844,1
DB00341,P35367,1
DB12890,P21728,1
DB11629,P17297,0
DB04915,P98170,1
DB01852,P15121,1
DB06738,P41145,1
DB01807,Q16539,1
DB01972,P11802,0
DB02381,P16152,0
DB01973,P49789,0
DB00795,P04054,1
DB07236,Q92731,1
DB00342,P30044,0
DB07615,P35367,1
DB12177,P18031,0
DB01232,P01834,0
DB05959,P53779,0
DB00727,P34969,0
DB00149,O60294,1
DB00797,P14416,1
DB02065,P14416,0
DB01267,Q9HBL8,0
DB06335,P08246,0
DB01972,P00918,0
DB04930,P01834,0
DB12843,P21918,0
DB01711,Q99720,0
DB01295,P08588,1
DB03525,P12931,1
DB01582,P0ABQ4,0
DB03234,P33247,1
DB01236,O15382,0
DB15685,P9WGR1,0
DB01034,P0AAI5,1
DB05553,P18031,0
DB07918,P56740,0
DB19054,P29600,0
DB08582,Q9HU22,0
DB04522,P28222,0
DB06999,P07478,0
DB07914,Q7SIE2,0
DB08254,P23219,0
DB00726,P08909,1
DB06702,P08172,1
DB04166,P14920,1
DB00634,P23219,0
DB03600,P13945,0
DB03410,P46072,1
DB08949,P15538,0
DB00825,Q92206,0
DB02243,Q9UBX1,1
DB01090,P10827,0
DB00163,Q9UDX3,1
DB00701,P24232,0
DB03147,P29894,0
DB08339,P42685,0
DB01159,O14649,1
DB08960,Q15822,1
DB07371,P01857,1
DB02251,Q47Q21,1
DB16733,P36897,0
DB14989,O00757,0
DB04137,P01112,1
DB07299,P21728,0
DB08108,P14900,1
DB03501,O75469,0
DB03222,P0DP24,0
DB08461,P20339,0
DB02381,P05089,1
DB12823,Q9BQB6,1
DB06274,P0AC41,0
DB12819,P08912,0
DB03461,P35354,0
DB01466,P24941,0
DB00409,P35462,1
DB04199,P0A1X2,1
DB04483,P25779,0
DB16927,P00918,0
DB01199,P24941,0
DB08122,P08908,0
DB01342,P30556,1
DB03673,P00439,1
DB14879,P24228,1
DB00328,P19525,1
DB00396,P04278,1
DB08180,P28223,0
DB04345,Q9WZW1,1
DB07506,P48443,0
DB00142,P24298,1
DB03098,P40859,1
DB01104,Q7RTT9,1
DB07000,P06276,0
DB04233,P07477,0
DB02407,P24941,1
DB08231,Q08209,1
DB01114,P35367,1
DB01174,P14867,1
DB06153,Q08751,0
DB03847,Q9KM65,0
DB04304,P22073,1
DB00504,Q15822,1
DB15488,P04118,0
DB07859,Q12908,0
DB11969,Q9Y243,1
DB07547,P0A0K8,0
DB04066,P16113,1
DB11877,P31644,1
DB06370,Q16790,1
DB08604,Q02127,0
DB03448,P14416,0
DB00142,P17315,0
DB00408,Q9Y6L6,0
DB16828,Q9Y243,1
DB16277,P30874,1
DB01460,P50406,1
DB12769,P0ABQ4,1
DB01267,P28223,1
DB06702,P35367,0
DB07929,P18089,0
DB11752,Q9Y271,0
DB07818,P51511,0
DB02021,P15121,1
DB12010,P00742,0
DB11638,T1RTG8,1
DB04707,P14867,0
DB03721,P25311,1
DB06861,Q05940,0
DB09324,P00807,1
DB02703,P08684,0
DB06913,P09493,0
DB12072,P11229,0
DB08752,P0AEB2,0
DB07327,P22303,0
DB03470,P28593,1
DB01889,Q14994,1
DB08271,P39900,1
DB07645,P00915,0
DB08689,P06008,1
DB07346,P0AEJ4,0
DB04676,P23975,0
DB12371,P49354,0
DB03687,P0A0N5,0
DB03814,P00861,1
DB06948,P24941,1
DB01520,P08172,0
DB02287,P00734,1
DB00759,P00782,0
DB01133,P0AC13,0
DB07715,P68400,1
DB06288,P14416,1
DB03687,Q83LD8,1
DB11760,Q9UGN5,1
DB11633,O60218,0
DB07873,O95749,1
DB11682,Q9H6Z9,1
DB00477,P17405,1
DB02425,P9WMC1,1
DB00408,P0AB80,0
DB01632,P05091,0
DB04555,P62829,0
DB03923,Q86VU5,1
DB02008,P17931,0
DB03623,P53779,1
DB00143,Q9UKG9,0
DB03496,P49336,1
DB07853,Q9P289,1
DB00540,Q9NS86,0
DB04256,P22906,0
DB03017,P11766,1
DB04522,O31465,1
DB04522,P00469,0
DB03592,Q81VW8,1
DB04890,P24941,0
DB05592,P51164,0
DB00355,P05193,1
DB03147,P11229,0
DB07269,P15086,1
DB02526,P37231,0
DB08676,P49356,1
DB00996,P62617,0
DB02613,Q08210,1
DB03363,P04036,1
DB04631,P69054,1
DB04067,P56653,1
DB00849,P08172,0
DB03042,P06744,1
DB07206,P56817,1
DB01267,Q04864,0
DB01353,P07477,0
DB03796,Q01469,1
DB02581,P60568,1
DB02892,P04964,1
DB01216,Q12908,0
DB12025,Q04864,1
DB00948,P00492,0
DB03685,P22303,0
DB03254,P14902,1
DB00277,P00505,0
DB05137,P36544,1
DB03403,A5U4F6,0
DB00555,P14324,0
DB03553,P69908,1
DB07230,P00746,0
DB07585,P35346,0
DB00368,P35348,1
DB01399,P04083,0
DB14631,P0CG22,0
DB08604,P37231,1
DB11638,P62508,0
DB11638,P07195,1
DB04884,P30518,0
DB00273,P07451,1
DB03506,P07741,1
DB08072,P00749,1
DB00241,P48169,1
DB02587,P05121,1
DB04960,P03372,0
DB08481,Q9UNK4,0
DB15971,C6S3C7,0
DB04464,P04271,1
DB06634,P08684,1
DB00288,O95718,1
DB06595,Q16539,0
DB03756,Q01201,0
DB04464,P15692,0
DB03701,P50591,0
DB08075,P24182,1
DB03006,P09960,0
DB03816,P11229,0
DB08707,P11309,1
DB15669,P29371,1
DB00184,Q15825,1
DB08453,Q16236,0
DB07443,Q08210,1
DB00907,P0A7D4,0
DB01528,P28223,1
DB01439,P04278,0
DB04924,Q02153,0
DB07702,Q9HCD5,1
DB00123,Q8WY07,1
DB00627,P49019,1
DB08092,Q16539,1
DB00157,P35368,0
DB02905,P12931,0
DB11672,P06653,0
DB00611,P08588,0
DB01366,P03372,0
DB09060,P05364,1
DB01864,P17584,0
DB04389,P49789,1
DB05766,P11229,1
DB00350,P23219,1
DB01038,P12931,0
DB08499,P42574,1
DB00355,P13500,0
DB07926,Q04206,0
DB02379,Q7SI98,1
DB00514,Q15822,1
DB08261,P15121,0
DB12350,P54709,1
DB06413,P11229,0
DB08980,P41595,1
DB06701,P23975,1
DB03814,P10724,0
DB01622,P14867,0
DB03461,P42330,1
DB04462,O00141,1
DB08061,P28222,0
DB06729,P0AC13,1
DB16961,P46925,1
DB11859,O14764,1
DB08901,P54997,0
DB01709,Q07412,1
DB14649,P51843,1
DB03203,P20309,0
DB07145,Q83QN9,0
DB02197,P24941,1
DB06216,P67910,0
DB04622,P00811,0
DB00412,P48443,1
DB04607,P28221,0
DB04707,P17612,1
DB00754,O75469,1
DB00502,P20309,1
DB01325,P00918,1
DB07790,P24941,1
DB07416,P0A333,1
DB07918,P00363,1
DB07678,P03372,1
DB00363,P18505,1
DB00311,P49137,0
DB01835,P34998,0
DB02746,P18089,0
DB16192,Q15843,0
DB04367,P0ABQ4,0
DB03760,Q9WY54,1
DB14146,P41143,1
DB03816,P0A2K1,0
DB07876,P17612,1
DB04232,P08254,1
DB04216,P62750,0
DB08433,P15273,1
DB01104,P53004,0
DB00184,Q13133,0
DB04426,P09147,0
DB03773,Q13163,0
DB03010,Q9NY65,1
DB04784,Q84EX5,1
DB11769,P07478,0
DB07145,P09237,1
DB00721,P47228,0
DB11691,Q14541,0
DB03437,P0AEB2,0
DB02901,P01100,0
DB11638,Q8IE82,1
DB00579,Q01959,1
DB03803,P42574,0
DB07080,O75469,1
DB07553,Q13547,1
DB11638,Q8ID50,1
DB03222,Q96G91,1
DB01509,P31645,1
DB18518,P06870,0
DB07974,P07550,0
DB06880,Q03721,0
DB00157,P48448,1
DB02463,Q9Y478,0
DB07551,O95749,0
DB03283,O75469,0
DB04946,P28335,1
DB07493,P9WGR1,0
DB00831,P35348,1
DB02590,P12528,1
DB14722,Q06203,0
DB04120,P0A915,0
DB08041,P28335,0
DB15149,P24941,0
DB00157,O43678,1
DB12234,P31057,0
DB12756,Q701N4,0
DB02716,P06730,1
DB15673,Q9UK17,0
DB06151,P00918,0
DB01752,P13956,1
DB07672,P01857,1
DB03530,P18357,1
DB11638,P17844,1
DB03017,O14757,0
DB06362,P30542,0
DB01991,O67648,1
DB08265,Q9UNI1,0
DB07669,P17413,1
DB16995,P45984,1
DB04368,P0A6K3,1
DB12980,P43490,1
DB03038,P0A884,1
DB01750,P63208,1
DB07981,P28720,0
DB08440,P25006,0
DB09078,P62750,0
DB09205,O95718,0
DB00493,P0AGJ9,0
DB02596,Q02127,0
DB04652,P00800,0
DB00277,Q8TCT9,1
DB03147,P09211,0
DB03754,P08172,0
DB09028,P40925,0
DB08437,P62750,1
DB02415,Q13490,0
DB07145,Q51504,0
DB01327,P27169,1
DB00599,P03372,0
DB00852,P18846,1
DB07189,P03372,0
DB03863,Q46079,1
DB04014,P08913,0
DB09076,P00918,0
DB00166,Q9Y289,1
DB08357,P22256,0
DB00368,P08588,1
DB07342,Q72547,0
DB00229,Q9Y5N1,0
DB01224,P25100,0
DB07125,O43293,1
DB02837,P49768,0
DB07461,P00734,1
DB03532,O08398,1
DB02473,P00749,1
DB07328,Q56148,0
DB00747,P62593,0
DB01043,P46098,1
DB01365,P08588,1
DB03247,P22906,0
DB01992,Q47764,1
DB02955,P34972,1
DB00469,P23219,1
DB18213,P28223,0
DB12010,Q99759,1
DB03413,P08908,0
DB00157,P19404,1
DB08000,P15121,1
DB02445,P07737,0
DB08517,P12461,0
DB07121,P28222,0
DB00768,P04271,1
DB01331,P09467,0
DB13954,P54710,0
DB13943,P00282,0
DB04426,P20035,0
DB03124,P42574,1
DB00780,P22748,0
DB04630,Q51504,0
DB02010,P11229,1
DB08690,P00156,1
DB00545,Q54528,0
DB00157,P09147,0
DB12725,Q13639,1
DB11638,Q6LFH8,1
DB11155,P0DP25,0
DB04233,Q9HVJ6,1
DB02451,P11229,0
DB00800,P25100,1
DB00400,O32449,0
DB12912,P28335,0
DB07196,P0A2K1,0
DB02010,Q8TDU6,0
DB08818,Q5JVS0,1
DB00991,P23219,1
DB07719,P18031,1
DB08580,P30536,0
DB15173,P46098,0
DB01151,P07477,0
DB08340,P68400,1
DB08708,P28335,0
DB03280,P9WKE1,1
DB04242,P20586,1
DB14539,P28482,0
DB01602,P31723,0
DB04395,P48651,0
DB14846,P46098,0
DB01415,Q9K2N0,0
DB11638,P06748,1
DB03461,P13945,0
DB12886,P35372,1
DB00805,P28223,1
DB03685,P00469,1
DB14935,Q9ZEU2,0
DB11274,P34969,1
DB00387,P08172,1
DB00622,Q08289,1
DB02166,P22303,1
DB08296,P01857,1
DB05409,P01857,0
DB09273,P29274,1
DB04799,P47985,1
DB17140,P07477,0
DB12565,Q13547,1
DB04066,P77444,0
DB08527,P27695,0
DB01666,P19883,1
DB03685,P45452,0
DB00266,P68400,0
DB06016,P35348,1
DB01824,P12277,0
DB08073,P17612,1
DB06735,O14842,0
DB12267,Q83P33,0
DB12858,P13945,1
DB04233,P47775,0
DB01142,Q04864,0
DB00549,P17787,0
DB01160,P43119,1
DB11651,Q02108,0
DB06235,A0A6L7H165,0
DB04861,P08588,1
DB03413,Q71U36,0
DB06852,Q9NWT6,0
DB09167,P31645,1
DB07514,Q54528,0
DB03147,P35914,0
DB01415,P0AD65,1
DB00775,P17787,0
DB00320,P35354,0
DB01777,P00918,0
DB00135,P49286,0
DB03721,P01552,1
DB01259,Q04760,0
DB01903,Q9WYT0,1
DB02930,P23415,0
DB08270,P43235,1
DB03909,P9WI81,1
DB00157,P27707,0
DB02379,P54583,1
DB04813,P14416,0
DB00517,P20309,1
DB01403,P00091,0
DB05271,P35462,1
DB03104,P12931,1
DB00725,P24347,0
DB02363,P09237,0
DB02105,P25021,0
DB01752,P31213,0
DB06847,P26281,0
DB01812,P14618,0
DB09238,P25779,1
DB01353,P31644,1
DB01214,Q04760,0
DB12377,P05364,1
DB05710,P32297,1
DB02659,P04054,1
DB08781,O14757,1
DB03924,P68400,1
DB00166,O43766,1
DB01846,P10802,1
DB03252,P00861,1
DB06889,P22695,0
DB07428,P09488,0
DB02375,P34969,0
DB06148,P23975,1
DB04241,P68133,0
DB17520,Q15238,0
DB12946,Q9NZD2,0
DB02189,P04053,1
DB07087,Q9NYA1,0
DB06549,P30411,1
DB01614,P14416,1
DB18107,Q9BWU1,1
DB11638,P00734,0
DB07514,P0A953,0
DB00334,P15121,0
DB00157,P14679,1
DB12539,P21980,1
DB04725,P35354,1
DB01026,P28222,0
DB04083,Q09470,0
DB08529,O95749,1
DB12598,Q8VUT0,0
DB07335,P35372,0
DB08621,P49424,0
DB00734,P31749,0
DB07289,P28222,0
DB07823,P08254,0
DB00656,P08588,0
DB03397,Q14376,1
DB07194,Q08638,0
DB04233,P09960,0
DB04510,P07101,0
DB07307,Q16539,1
DB00480,P45059,0
DB05053,P09467,1
DB17040,P00742,0
DB12147,P30939,0
DB14146,P41145,1
DB00603,P41091,0
DB06786,P0A745,0
DB06725,P35354,1
DB00450,P39900,0
DB02038,P16932,1
DB04081,Q16790,0
DB04147,P0A915,1
DB03026,P0AB87,1
DB01159,P03886,1
DB08646,P08173,0
DB00825,P24941,0
DB11672,P37231,1
DB00605,Q03181,1
DB04594,P20248,0
DB04115,P0A0N5,1
DB02343,Q8Y7N7,1
DB01454,Q01959,1
DB00217,P08588,1
DB08690,P12931,0
DB04315,P62508,0
DB00909,O25323,0
DB00929,P35354,0
DB07294,P13631,1
DB02841,P08172,0
DB08324,Q01959,0
DB02561,Q9HYN5,1
DB00147,Q13258,0
DB17029,Q04864,1
DB02627,P17538,0
DB06148,Q01959,1
DB11629,Q9Y6M4,0
DB04057,P14416,0
DB00395,P31644,1
DB05667,P05093,1
DB00328,Q04760,1
DB12848,P04746,0
DB03147,Q9BZX2,0
DB19094,P35372,1
DB06016,P06493,0
DB04352,P07550,0
DB03612,Q16836,1
DB13182,P14416,0
DB00768,Q16678,0
DB00805,Q9NRE1,0
DB03607,P00780,1
DB00872,P30518,1
DB08689,P07173,1
DB04272,Q9X1F0,1
DB00836,P41145,1
DB08235,P30536,0
DB00568,P12758,0
DB03258,P07071,1
DB00503,P0DMS8,0
DB00780,P24298,1
DB05407,Q9Y234,0
DB03331,P10696,0
DB14540,P08913,0
DB14034,P37231,1
DB01146,P14867,0
DB02282,P35354,0
DB00418,Q16445,1
DB07556,P08908,0
DB00307,P19793,1
DB07778,O14949,1
DB07416,P0A334,1
DB06262,P08172,0
DB02869,P54750,0
DB01496,P00734,0
DB05412,Q16539,1
DB05885,Q9UQB9,0
DB04297,P34995,1
DB02580,P35080,1
DB00246,P28335,1
DB01586,Q9UGH3,1
DB12010,Q00532,1
DB04464,P06008,1
DB04279,P25021,0
DB01395,Q9H306,0
DB06929,Q05513,0
DB04297,P00811,0
DB03911,P24300,1
DB07971,P30926,0
DB02028,P50607,1
DB12141,P18031,0
DB06274,P35372,1
DB07548,P00734,1
DB00230,P35368,0
DB07890,P0A2K1,1
DB00128,P14868,1
DB00921,P28223,0
DB02767,Q9Y6Y9,1
DB09224,P14416,1
DB00171,P00918,0
DB02901,P14061,1
DB04800,P18031,1
DB03510,Q8N142,1
DB07426,P14324,1
DB00142,P56817,0
DB06898,P10613,0
DB03142,Q92772,0
DB08790,O60760,1
DB03235,P01556,1
DB06619,P48549,0
DB08868,P00512,0
DB12380,P98170,1
DB07585,P06730,0
DB12695,P20711,0
DB08009,P17169,0
DB04315,P08574,0
DB08129,P0A716,0
DB00298,P0A0K8,0
DB04447,P05230,0
DB06202,P03372,1
DB04001,P24530,0
DB01598,Q7SIE2,0
DB11638,Q15942,1
DB03868,Q48255,1
DB07220,P24941,1
DB04855,P22460,1
DB01069,Q15722,0
DB01873,P68366,1
DB01351,P00512,0
DB07593,P07711,1
DB11638,Q13131,0
DB08249,Q02127,1
DB00935,P28222,1
DB04082,P14920,0
DB03413,P33316,1
DB03274,P0A884,1
DB01165,P35557,0
DB04510,P41440,0
DB01956,P54965,1
DB01165,P31644,0
DB04272,P09417,0
DB08673,P24941,1
DB08855,P03372,0
DB02223,P12461,1
DB06413,P25100,1
DB17063,P18507,1
DB06967,Q13526,0
DB11994,P09917,1
DB09338,P05186,1
DB08403,P20309,0
DB14726,P00734,1
DB02209,P11926,1
DB03641,P08912,0
DB00755,P10826,1
DB09174,P41145,1
DB01569,P80365,1
DB12695,P07477,0
DB00179,Q92769,0
DB01435,P23219,1
DB15581,Q00534,1
DB07791,P24941,1
DB04141,P52700,0
DB04141,P47985,1
DB00313,Q72547,0
DB01221,P43681,0
DB06248,P37231,0
DB06579,P14867,1
DB01632,P00492,1
DB07619,P31644,0
DB00786,P24347,1
DB02915,P20248,1
DB11823,P23560,1
DB08633,P50579,1
DB16754,P24046,1
DB17053,Q13547,1
DB01752,P0A876,1
DB16739,P20292,1
DB07856,P0A6L0,0
DB01972,Q59288,0
DB05022,O69007,0
DB04520,P11797,1
DB08453,P00156,1
DB07379,Q00534,1
DB01194,P35218,1
DB01262,P22459,0
DB07926,P0AD65,0
DB01852,Q04760,1
DB01783,P0A6I3,1
DB01472,Q05940,1
DB08342,O75865,1
DB01216,P30939,0
DB03314,P09488,1
DB00669,Q9X6V3,0
DB06216,P50406,1
DB04465,P35368,0
DB08882,P02792,0
DB01262,P46859,0
DB00184,P43681,1
DB03026,P32169,1
DB01242,P31645,1
DB00866,P08908,1
DB05414,P31639,0
DB01598,P32745,0
DB00589,P18825,1
DB01715,P13000,1
DB00714,P00326,0
DB01239,P13051,0
DB15446,Q47764,0
DB01403,P08913,1
DB09225,Q7SIE2,0
DB01226,P35241,0
DB01240,P08588,0
DB03775,P13000,1
DB11638,Q96RR4,0
DB04238,P07477,1
DB13757,P13945,1
DB03482,P20586,1
DB08954,P48051,1
DB06713,P09917,0
DB08295,P23083,1
DB00867,P07550,1
DB03147,P60472,0
DB00157,P40394,1
DB08636,Q51948,1
DB04272,P33644,1
DB07412,P03372,0
DB00871,P13945,1
DB00679,P23975,0
DB03017,Q9NZD2,1
DB03501,P31639,0
DB04133,P00807,1
DB12866,O75907,1
DB01000,P43119,0
DB07013,P35348,0
DB12007,P51451,0
DB00322,P0AD68,0
DB08780,O14757,1
DB00743,P02768,1
DB07155,P9WGR1,1
DB12045,Q13639,0
DB07747,P11086,1
DB07887,P03951,1
DB01812,Q9Y663,1
DB13120,Q9HBH1,0
DB04971,P37231,1
DB00747,P43681,1
DB01332,P04201,0
DB07883,P01857,1
DB03496,P50613,1
DB18847,P25779,0
DB06211,P13945,0
DB00932,Q72874,1
DB04347,P15474,1
DB03510,Q9U8D3,1
DB03606,P35348,0
DB01650,P00915,1
DB00909,P28845,0
DB11638,Q8IJN7,1
DB02247,P00807,1
DB08558,O25927,1
DB01353,P47869,1
DB01212,Q8TCC7,1
DB15219,Q9Y6E0,0
DB01156,P18825,0
DB03435,Q7Z4J2,1
DB07918,P0A8Q0,1
DB01483,Q99705,0
DB14086,Q16790,1
DB00688,P43116,1
DB08839,P35408,0
DB05983,P15692,0
DB15124,P08908,0
DB12515,P15531,0
DB09389,Q9L5C8,0
DB07626,Q08209,0
DB02930,P42443,1
DB02635,O15382,1
DB00802,P37059,0
DB08271,Q7SIG1,0
DB07556,P50281,1
DB06685,P18825,0
